<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RI.RTSI,30,20160118,14:30:00,650.0100000,651.0300000,648.3900000,649.4100000,13216136
RI.RTSI,30,20160118,15:00:00,649.4100000,655.0600000,648.6500000,652.2800000,21495458
RI.RTSI,30,20160118,15:30:00,652.2900000,652.8700000,646.1200000,646.1900000,18125761
RI.RTSI,30,20160118,16:00:00,646.1200000,646.9700000,643.4400000,644.0200000,19993809
RI.RTSI,30,20160118,16:30:00,643.9900000,646.1200000,642.9300000,645.5900000,16199743
RI.RTSI,30,20160118,17:00:00,645.5900000,647.8700000,644.7000000,645.3100000,14318620
RI.RTSI,30,20160118,17:30:00,645.2600000,646.6200000,643.2700000,644.1800000,13158649
RI.RTSI,30,20160118,18:00:00,644.1800000,645.4500000,641.3700000,644.8700000,19823064
RI.RTSI,30,20160118,18:30:00,644.8800000,647.2200000,644.7900000,645.2400000,17364749
RI.RTSI,30,20160118,19:00:00,645.2900000,646.9000000,645.2600000,646.9000000,17534589
RI.RTSI,30,20160119,10:30:00,651.0200000,665.2200000,651.0200000,662.6200000,2194969514
RI.RTSI,30,20160119,11:00:00,662.6200000,668.1400000,662.6000000,667.8200000,29586615
RI.RTSI,30,20160119,11:30:00,667.8200000,668.9100000,663.9500000,664.2600000,37609431
RI.RTSI,30,20160119,12:00:00,664.3300000,666.2400000,663.7300000,666.0500000,21247400
RI.RTSI,30,20160119,12:30:00,666.0100000,666.4700000,663.8100000,665.3200000,14749091
RI.RTSI,30,20160119,13:00:00,665.3200000,668.9700000,665.3200000,668.9100000,21061016
RI.RTSI,30,20160119,13:30:00,668.5700000,672.2300000,667.4500000,670.7600000,30865119
RI.RTSI,30,20160119,14:00:00,670.7600000,673.9900000,670.4400000,671.4800000,26579655
RI.RTSI,30,20160119,14:30:00,671.4800000,673.1600000,671.2100000,671.7500000,13144870
RI.RTSI,30,20160119,15:00:00,671.7600000,674.3800000,671.5700000,672.8500000,15098501
RI.RTSI,30,20160119,15:30:00,672.7800000,672.9600000,668.1000000,669.3100000,18491328
RI.RTSI,30,20160119,16:00:00,669.3200000,669.6200000,666.1100000,666.1100000,17211864
RI.RTSI,30,20160119,16:30:00,666.1500000,667.5100000,665.5500000,665.9700000,20794109
RI.RTSI,30,20160119,17:00:00,665.9800000,667.3100000,665.9300000,666.0500000,12143560
